5.108390	339.286382
5.131610	337.332236
5.154830	331.537070
5.178050	329.627557
5.201270	331.537070
5.224490	331.537070
5.247710	337.332236
5.270930	343.228699
5.294150	347.216825
5.317370	347.216825
5.340590	347.216825
5.363810	343.228699
5.387029	339.286382
5.410249	331.537070
5.433469	325.841462
5.456689	325.841462
5.479909	325.841462
5.503129	327.729042
5.526349	333.457645
5.549569	337.332236
5.572789	339.286382
5.596009	339.286382
5.619229	339.286382
5.642449	333.457645
5.665669	329.627557
5.688889	327.729042
5.712109	325.841462
5.735329	323.964753
5.758549	322.098853
5.781769	325.841462
5.804989	327.729042
5.828209	325.841462
5.851429	323.964753
5.874649	320.243700
5.897868	316.565388
5.921088	316.565388
5.944308	311.126984
5.967528	307.553386
5.990748	309.335024
6.013968	309.335024
6.037188	309.335024
6.060408	309.335024
6.083628	312.929324
6.106848	312.929324
6.130068	307.553386
6.153288	307.553386
6.176508	311.126984
6.199728	311.126984
6.222948	307.553386
6.246168	309.335024
6.269388	312.929324
6.292608	314.742105
6.315828	318.399232
6.339048	322.098853
6.362268	314.742105
6.385488	307.553386
6.408707	300.528856
6.431927	291.973383
6.455147	283.661468
6.478367	245.519371
6.501587	0.000000
6.524807	0.000000
6.548027	0.000000
6.571247	0.000000
6.594467	115.202354
6.617687	111.922766
6.640907	108.736542
6.664127	107.487597
6.687347	108.110266
6.710567	110.000000
6.733787	113.223246
6.757007	0.000000
6.780227	0.000000
6.803447	0.000000
6.826667	0.000000
6.849887	0.000000
6.873107	0.000000
6.896327	168.666118
6.919546	174.614116
6.942766	168.666118
6.965986	166.728822
6.989206	168.666118
7.012426	166.728822
7.035646	171.614350
7.058866	177.666317
7.082086	182.872337
7.105306	190.418043
7.128526	191.521124
7.151746	187.146775
7.174966	183.931706
7.198186	180.771869
7.221406	177.666317
7.244626	173.608412
7.267846	170.625924
7.291066	168.666118
7.314286	165.768535
7.337506	167.694673
7.360726	169.643191
7.383946	173.608412
7.407166	176.643034
7.430385	175.625645
7.453605	174.614116
7.476825	172.608502
7.500045	167.694673
7.523265	165.768535
7.546485	183.931706
7.569705	182.872337
7.592925	175.625645
7.616145	169.643191
7.639365	170.625924
7.662585	173.608412
7.685805	172.608502
7.709025	174.614116
7.732245	172.608502
7.755465	167.694673
7.778685	169.643191
7.801905	171.614350
7.825125	179.730700
7.848345	183.931706
7.871565	182.872337
7.894785	179.730700
7.918005	176.643034
7.941224	172.608502
7.964444	168.666118
7.987664	165.768535
8.010884	162.920731
8.034104	161.982376
8.057324	161.049427
8.080544	162.920731
8.103764	162.920731
8.126984	162.920731
8.150204	165.768535
8.173424	166.728822
8.196644	166.728822
8.219864	165.768535
8.243084	167.694673
8.266304	167.694673
8.289524	165.768535
8.312744	164.813778
8.335964	162.920731
8.359184	161.982376
8.382404	162.920731
8.405624	163.864521
8.428844	165.768535
8.452063	167.694673
8.475283	169.643191
8.498503	171.614350
8.521723	171.614350
8.544943	170.625924
8.568163	169.643191
8.591383	166.728822
8.614603	162.920731
8.637823	161.049427
8.661043	160.121850
8.684263	160.121850
8.707483	161.982376
8.730703	164.813778
8.753923	169.643191
8.777143	172.608502
8.800363	175.625645
8.823583	177.666317
8.846803	176.643034
8.870023	174.614116
8.893243	170.625924
8.916463	166.728822
8.939683	163.864521
8.962902	161.049427
8.986122	160.121850
9.009342	160.121850
9.032562	162.920731
9.055782	164.813778
9.079002	168.666118
9.102222	172.608502
9.125442	175.625645
9.148662	176.643034
9.171882	174.614116
9.195102	171.614350
9.218322	168.666118
9.241542	166.728822
9.264762	164.813778
9.287982	162.920731
9.311202	161.982376
9.334422	161.982376
9.357642	162.920731
9.380862	164.813778
9.404082	167.694673
9.427302	169.643191
9.450522	171.614350
9.473741	170.625924
9.496961	170.625924
9.520181	169.643191
9.543401	165.768535
9.566621	164.813778
9.589841	164.813778
9.613061	162.920731
9.636281	161.982376
9.659501	161.049427
9.682721	163.864521
9.705941	165.768535
9.729161	166.728822
9.752381	167.694673
9.775601	170.625924
9.798821	170.625924
9.822041	170.625924
9.845261	168.666118
9.868481	164.813778
9.891701	161.982376
9.914921	161.049427
9.938141	159.199616
9.961361	159.199616
9.984580	161.982376
10.007800	164.813778
10.031020	165.768535
10.054240	165.768535
10.077460	165.768535
10.100680	167.694673
10.123900	169.643191
10.147120	170.625924
10.170340	167.694673
10.193560	166.728822
10.216780	164.813778
10.240000	163.864521
10.263220	162.920731
10.286440	161.982376
10.309660	161.982376
10.332880	161.049427
10.356100	162.920731
10.379320	165.768535
10.402540	165.768535
10.425760	167.694673
10.448980	166.728822
10.472200	164.813778
10.495420	168.666118
10.518639	168.666118
10.541859	165.768535
10.565079	162.920731
10.588299	163.864521
10.611519	162.920731
10.634739	0.000000
10.657959	0.000000
10.681179	0.000000
10.704399	355.332633
10.727619	357.391054
10.750839	355.332633
10.774059	353.286068
10.797279	353.286068
10.820499	355.332633
10.843719	353.286068
10.866939	351.251290
10.890159	351.251290
10.913379	351.251290
10.936599	351.251290
10.959819	353.286068
10.983039	351.251290
11.006259	351.251290
11.029478	353.286068
11.052698	353.286068
11.075918	353.286068
11.099138	355.332633
11.122358	357.391054
11.145578	355.332633
11.168798	351.251290
11.192018	351.251290
11.215238	351.251290
11.238458	351.251290
11.261678	351.251290
11.284898	351.251290
11.308118	351.251290
11.331338	351.251290
11.354558	351.251290
11.377778	353.286068
11.400998	355.332633
11.424218	355.332633
11.447438	353.286068
11.470658	353.286068
11.493878	353.286068
11.517098	353.286068
11.540317	353.286068
11.563537	351.251290
11.586757	351.251290
11.609977	351.251290
11.633197	351.251290
11.656417	351.251290
11.679637	351.251290
11.702857	351.251290
11.726077	351.251290
11.749297	353.286068
11.772517	353.286068
11.795737	353.286068
11.818957	353.286068
11.842177	351.251290
11.865397	347.216825
11.888617	349.228231
11.911837	353.286068
11.935057	351.251290
11.958277	349.228231
11.981497	351.251290
12.004717	351.251290
12.027937	351.251290
12.051156	0.000000
12.074376	0.000000
12.097596	0.000000
12.120816	117.895081
12.144036	118.578040
12.167256	119.955851
12.190476	119.955851
12.213696	119.264956
12.236916	119.264956
12.260136	119.264956
12.283356	119.955851
12.306576	119.264956
12.329796	119.955851
12.353016	120.650748
12.376236	120.650748
12.399456	121.349670
12.422676	122.759686
12.445896	123.470825
12.469116	122.759686
12.492336	122.759686
12.515556	122.052642
12.538776	122.759686
12.561995	123.470825
12.585215	122.759686
12.608435	121.349670
12.631655	122.052642
12.654875	122.759686
12.678095	120.650748
12.701315	120.650748
12.724535	123.470825
12.747755	124.186085
12.770975	123.470825
12.794195	119.264956
12.817415	119.264956
12.840635	113.879142
12.863855	123.470825
12.887075	123.470825
12.910295	123.470825
12.933515	122.052642
12.956735	122.759686
12.979955	121.349670
13.003175	122.052642
13.026395	122.759686
13.049615	122.759686
13.072834	123.470825
13.096054	123.470825
13.119274	124.186085
13.142494	124.905487
13.165714	127.088797
13.188934	125.629057
13.212154	113.223246
13.235374	133.099350
13.258594	124.905487
13.281814	122.759686
13.305034	123.470825
13.328254	124.186085
13.351474	123.470825
13.374694	122.759686
13.397914	123.470825
13.421134	124.186085
13.444354	124.186085
13.467574	124.186085
13.490794	124.905487
13.514014	124.186085
13.537234	122.759686
13.560454	123.470825
13.583673	123.470825
13.606893	123.470825
13.630113	123.470825
13.653333	123.470825
13.676553	123.470825
13.699773	123.470825
13.722993	123.470825
13.746213	123.470825
13.769433	123.470825
13.792653	123.470825
13.815873	123.470825
13.839093	122.052642
13.862313	119.955851
13.885533	119.264956
13.908753	118.578040
13.931973	118.578040
13.955193	120.650748
13.978413	119.955851
14.001633	121.349670
14.024853	122.052642
14.048073	122.052642
14.071293	122.052642
14.094512	122.052642
14.117732	116.540940
14.140952	116.540940
14.164172	121.349670
14.187392	122.052642
14.210612	121.349670
14.233832	121.349670
14.257052	121.349670
14.280272	121.349670
14.303492	120.650748
14.326712	120.650748
14.349932	121.349670
14.373152	121.349670
14.396372	150.264428
14.419592	150.264428
14.442812	149.398969
14.466032	149.398969
14.489252	115.869714
14.512472	124.186085
14.535692	149.398969
14.558912	150.264428
14.582132	150.264428
14.605351	120.650748
14.628571	120.650748
14.651791	120.650748
14.675011	116.540940
14.698231	97.998859
14.721451	0.000000
14.744671	0.000000
